seed,rule_mode,kind,target,phase,state_idx,patch,conflict_n,base_gt_acc,cf_gt_acc,policy_follow_cf,policy_follow_cf_model,target_policy_change,non_target_policy_change,outcome_diff_n,outcome_closer_cf,outcome_mediation,model_output_shift,cf_model_gap
16213,compositional,factor,identity,0,0,random_norm_relation_token,905,0.998894989490509,0.9999999403953552,0.027624309062957764,0.027624309062957764,0.02500000037252903,0.0347222238779068,905,0.7038673758506775,0.040451809763908386,0.026042617857456207,0.4510817527770996
16213,compositional,factor,beneficiary,1,0,matched_relation_token,857,0.9334889054298401,0.9393232464790344,0.9393232464790344,1.0,0.7508333325386047,0.1780555546283722,685,0.7999999523162842,0.16540789604187012,0.1182086244225502,0.1182086244225502
16213,compositional,factor,beneficiary,1,0,random_norm_relation_token,857,0.9334889054298401,0.9393232464790344,0.051341891288757324,0.057176195085048676,0.06416666507720947,0.021944444626569748,685,0.5970802903175354,0.04108455032110214,0.02474326267838478,0.1182086244225502
16213,compositional,factor,concern,2,0,matched_relation_token,881,0.5062429308891296,0.5107832551002502,0.5107832551002502,1.0,0.7408333420753479,0.09333333373069763,728,0.6112637519836426,-0.46318796277046204,0.24472013115882874,0.24472013115882874
16213,compositional,factor,concern,2,0,random_norm_relation_token,881,0.5062429308891296,0.5107832551002502,0.19182747602462769,0.34960272908210754,0.061666667461395264,0.020555555820465088,728,0.5247252583503723,-0.0830392837524414,0.03508502244949341,0.24472013115882874
16214,compositional,factor,identity,0,0,matched_relation_token,890,0.9988763928413391,0.997752845287323,0.997752845287323,1.0,0.7408333420753479,0.16500000655651093,890,1.0,0.9589015245437622,0.4754118025302887,0.4754118025302887
16214,compositional,factor,identity,0,0,random_norm_relation_token,890,0.9988763928413391,0.997752845287323,0.047191012650728226,0.049438200891017914,0.05250000208616257,0.03055555559694767,890,0.664044976234436,0.06435093283653259,0.03886141628026962,0.4754118025302887
16214,compositional,factor,beneficiary,1,0,matched_relation_token,889,0.9887514710426331,0.9808774590492249,0.9808774590492249,1.0,0.7675000429153442,0.20194445550441742,738,0.8943089842796326,0.49949195981025696,0.1572350114583969,0.1572350114583969
16214,compositional,factor,beneficiary,1,0,random_norm_relation_token,889,0.9887514710426331,0.9808774590492249,0.025871766731142998,0.02699662744998932,0.05000000074505806,0.027499999850988388,738,0.5149051547050476,-0.04451064392924309,0.05792522430419922,0.1572350114583969
16214,compositional,factor,concern,2,0,matched_relation_token,879,0.9180887341499329,0.9249146580696106,0.9249146580696106,0.9999999403953552,0.6883333325386047,0.09083333611488342,723,0.8008298873901367,0.1601582169532776,0.10407464951276779,0.10407464951276779
16214,compositional,factor,concern,2,0,random_norm_relation_token,879,0.9180887341499329,0.9249146580696106,0.04891922324895859,0.07508531957864761,0.023333333432674408,0.027499999850988388,723,0.5311203598976135,-0.024233976379036903,0.03630495071411133,0.10407464951276779
16215,compositional,factor,identity,0,0,matched_relation_token,910,0.8153846263885498,0.7890110015869141,0.7890110015869141,1.0,0.5525000095367432,0.03750000149011612,910,0.8626374006271362,0.3476824164390564,0.18750344216823578,0.18750344216823578
16215,compositional,factor,identity,0,0,random_norm_relation_token,910,0.8153846263885498,0.7890110015869141,0.21868133544921875,0.31208792328834534,0.15833333134651184,0.04333333298563957,910,0.6252747774124146,0.038672059774398804,0.066667839884758,0.18750344216823578
16215,compositional,factor,beneficiary,1,0,matched_relation_token,871,0.7014925479888916,0.6888633370399475,0.6888633370399475,1.0,0.41083332896232605,0.11194444447755814,704,0.40909093618392944,-0.5139027833938599,0.04955870285630226,0.04955870285630226
16215,compositional,factor,beneficiary,1,0,random_norm_relation_token,871,0.7014925479888916,0.6888633370399475,0.2939150333404541,0.47072330117225647,0.11166667193174362,0.049444444477558136,704,0.43607956171035767,-0.1763424128293991,0.04184180498123169,0.04955870285630226
16215,compositional,factor,concern,2,0,matched_relation_token,879,0.7315130829811096,0.7349260449409485,0.7349260449409485,0.9999999403953552,0.4933333396911621,0.09527777880430222,695,0.6230216026306152,-0.1314348578453064,0.060864273458719254,0.060864273458719254
16215,compositional,factor,concern,2,0,random_norm_relation_token,879,0.7315130829811096,0.7349260449409485,0.2571103572845459,0.4675767719745636,0.12833333015441895,0.03750000149011612,695,0.43453237414360046,-0.25584760308265686,0.04188762605190277,0.060864273458719254
16216,compositional,factor,identity,0,0,matched_relation_token,914,0.9584245085716248,0.9496718049049377,0.9496718049049377,1.0,0.7050000429153442,0.08277778327465057,914,0.9693654179573059,0.76529860496521,0.3529314398765564,0.3529314398765564
16216,compositional,factor,identity,0,0,random_norm_relation_token,914,0.9584245085716248,0.9496718049049377,0.17614880204200745,0.18380744755268097,0.148333340883255,0.05722222477197647,914,0.6761488318443298,0.08027199655771255,0.08128317445516586,0.3529314398765564
16216,compositional,factor,beneficiary,1,0,matched_relation_token,867,0.6216839551925659,0.5282583236694336,0.5282583236694336,0.9999999403953552,0.1300000101327896,0.07194444537162781,704,0.4730113744735718,-0.11870171129703522,0.0354105606675148,0.0354105606675148
16216,compositional,factor,beneficiary,1,0,random_norm_relation_token,867,0.6216839551925659,0.5282583236694336,0.36678197979927063,0.7981545329093933,0.05000000074505806,0.0347222238779068,704,0.47585228085517883,-0.026357505470514297,0.018155016005039215,0.0354105606675148
16216,compositional,factor,concern,2,0,matched_relation_token,898,0.9443207383155823,0.9599109292030334,0.9599109292030334,1.0,0.7816666960716248,0.13388888537883759,729,0.7366254925727844,0.06013701111078262,0.09890496730804443,0.09890496730804443
16216,compositional,factor,concern,2,0,random_norm_relation_token,898,0.9443207383155823,0.9599109292030334,0.013363029807806015,0.02672605961561203,0.04583333432674408,0.0325000025331974,729,0.4828532338142395,-0.0712222307920456,0.030847633257508278,0.09890496730804443
16217,compositional,factor,identity,0,0,matched_relation_token,908,0.5187224745750427,0.4867841303348541,0.4867841303348541,0.9999999403953552,0.06416666507720947,0.007222222164273262,908,0.48458147048950195,0.0029716312419623137,0.011391734704375267,0.011391734704375267
16217,compositional,factor,identity,0,0,random_norm_relation_token,908,0.5187224745750427,0.4867841303348541,0.47246694564819336,0.910792887210846,0.04416666924953461,0.01666666753590107,908,0.48568278551101685,0.0013950214488431811,0.00960199348628521,0.011391734704375267
16217,compositional,factor,beneficiary,1,0,matched_relation_token,890,0.5202247500419617,0.4808988869190216,0.4808988869190216,1.0,0.008333333767950535,0.003055555745959282,719,0.5159944295883179,0.00046724313870072365,0.001830666558817029,0.001830666558817029
16217,compositional,factor,beneficiary,1,0,random_norm_relation_token,890,0.5202247500419617,0.4808988869190216,0.46966293454170227,0.9516854286193848,0.03583333268761635,0.009166667237877846,719,0.4770514667034149,-0.0045526656322181225,0.006829625926911831,0.001830666558817029
16217,compositional,factor,concern,2,0,matched_relation_token,897,1.0,1.0,1.0,1.0,0.7475000023841858,0.13388888537883759,750,0.8999999761581421,0.48151400685310364,0.09702300280332565,0.09702300280332565
16217,compositional,factor,concern,2,0,random_norm_relation_token,897,1.0,1.0,0.03567447140812874,0.03567447140812874,0.03583333268761635,0.06861111521720886,750,0.5559999942779541,0.02613634429872036,0.02172204665839672,0.09702300280332565
16218,compositional,factor,identity,0,0,matched_relation_token,908,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.7566666603088379,0.1530555635690689,908,0.9999999403953552,0.9782721996307373,0.4881061911582947,0.4881061911582947
16218,compositional,factor,identity,0,0,random_norm_relation_token,908,0.9999999403953552,0.9999999403953552,0.0330396443605423,0.0330396443605423,0.025833334773778915,0.02222222276031971,908,0.6189426779747009,0.04086640104651451,0.027023835107684135,0.4881061911582947
16218,compositional,factor,beneficiary,1,0,matched_relation_token,925,1.0,1.0,1.0,1.0,0.7708333730697632,0.19166667759418488,732,0.9426229000091553,0.6113032698631287,0.13062620162963867,0.13062620162963867
16218,compositional,factor,beneficiary,1,0,random_norm_relation_token,925,1.0,1.0,0.03999999910593033,0.03999999910593033,0.03666666895151138,0.02250000089406967,732,0.5532786846160889,0.024005703628063202,0.0384269654750824,0.13062620162963867
16218,compositional,factor,concern,2,0,matched_relation_token,888,1.0,1.0,1.0,1.0,0.7400000095367432,0.0949999988079071,694,0.9063400030136108,0.47054818272590637,0.09319870918989182,0.09319870918989182
16218,compositional,factor,concern,2,0,random_norm_relation_token,888,1.0,1.0,0.027027027681469917,0.027027027681469917,0.02083333395421505,0.0027777778450399637,694,0.46685877442359924,-0.052688442170619965,0.03580646589398384,0.09319870918989182
16219,compositional,factor,identity,0,0,matched_relation_token,914,0.9978118538856506,1.0,1.0,1.0,0.7599999904632568,0.17305555939674377,914,1.0,0.9276430606842041,0.48699381947517395,0.48699381947517395
16219,compositional,factor,identity,0,0,random_norm_relation_token,914,0.9978118538856506,1.0,0.04485777020454407,0.04485777020454407,0.03999999910593033,0.04416666924953461,914,0.6684901714324951,0.07154560089111328,0.06044624373316765,0.48699381947517395
16219,compositional,factor,beneficiary,1,0,matched_relation_token,905,0.019889501854777336,0.03535911440849304,0.03535911440849304,0.9999999403953552,0.6891666650772095,0.17944444715976715,742,0.5687331557273865,-0.6344929337501526,0.23183505237102509,0.23183505237102509
16219,compositional,factor,beneficiary,1,0,random_norm_relation_token,905,0.019889501854777336,0.03535911440849304,0.34475135803222656,0.4508287012577057,0.05416666716337204,0.03388889133930206,742,0.4501347541809082,-0.14447510242462158,0.0567990317940712,0.23183505237102509
16219,compositional,factor,concern,2,0,matched_relation_token,871,0.9161882400512695,0.9288174510002136,0.9288174510002136,1.0,0.6166666746139526,0.10333333909511566,702,0.8888888955116272,0.4204181432723999,0.10344015806913376,0.10344015806913376
16219,compositional,factor,concern,2,0,random_norm_relation_token,871,0.9161882400512695,0.9288174510002136,0.10562571883201599,0.17336393892765045,0.05250000208616257,0.007500000298023224,702,0.5113959908485413,-0.08489581197500229,0.04803159832954407,0.10344015806913376
16220,compositional,factor,identity,0,0,matched_relation_token,919,0.9989118576049805,0.9945592880249023,0.9945592880249023,1.0,0.7608333230018616,0.15638889372348785,919,1.0,0.9362140893936157,0.46890920400619507,0.46890920400619507
16220,compositional,factor,identity,0,0,random_norm_relation_token,919,0.9989118576049805,0.9945592880249023,0.09466811269521713,0.1001088097691536,0.07333333790302277,0.05444444715976715,919,0.719260036945343,0.11460670828819275,0.06590061634778976,0.46890920400619507
16220,compositional,factor,beneficiary,1,0,matched_relation_token,899,0.9955505728721619,0.9944382309913635,0.9944382309913635,0.9999999403953552,0.7541666626930237,0.1897222250699997,724,0.8535912036895752,0.3357076048851013,0.15303485095500946,0.15303485095500946
16220,compositional,factor,beneficiary,1,0,random_norm_relation_token,899,0.9955505728721619,0.9944382309913635,0.0589543916285038,0.06229143217206001,0.054999999701976776,0.04777777940034866,724,0.4751381278038025,-0.09832099080085754,0.06623151898384094,0.15303485095500946
16220,compositional,factor,concern,2,0,matched_relation_token,890,1.0,1.0,1.0,1.0,0.7416666746139526,0.08611111342906952,727,0.8514443039894104,0.4048985540866852,0.09120561182498932,0.09120561182498932
16220,compositional,factor,concern,2,0,random_norm_relation_token,890,1.0,1.0,0.023595506325364113,0.023595506325364113,0.02500000037252903,0.0033333334140479565,727,0.480055034160614,-0.07504286617040634,0.03454064950346947,0.09120561182498932
16221,compositional,factor,identity,0,0,matched_relation_token,887,0.983089029788971,0.9842163920402527,0.9842163920402527,0.9999999403953552,0.71833336353302,0.15638889372348785,887,0.9898533821105957,0.8886590600013733,0.42401525378227234,0.42401525378227234
16221,compositional,factor,identity,0,0,random_norm_relation_token,887,0.983089029788971,0.9842163920402527,0.1837654858827591,0.19052986800670624,0.16166667640209198,0.08055555820465088,887,0.6764373779296875,0.17992788553237915,0.11963212490081787,0.42401525378227234
16221,compositional,factor,beneficiary,1,0,matched_relation_token,885,0.9344633221626282,0.9423729181289673,0.9423729181289673,1.0,0.6949999928474426,0.17499999701976776,724,0.7665746212005615,0.10617899149656296,0.0786813497543335,0.0786813497543335
16221,compositional,factor,beneficiary,1,0,random_norm_relation_token,885,0.9344633221626282,0.9423729181289673,0.15480226278305054,0.17175140976905823,0.15416666865348816,0.06361111253499985,724,0.5745856761932373,0.011744323186576366,0.03382650017738342,0.0786813497543335
16221,compositional,factor,concern,2,0,matched_relation_token,882,0.9195011258125305,0.9308390021324158,0.9308390021324158,1.0,0.6800000071525574,0.09222222119569778,728,0.7802197933197021,0.21110029518604279,0.09633228182792664,0.09633228182792664
16221,compositional,factor,concern,2,0,random_norm_relation_token,882,0.9195011258125305,0.9308390021324158,0.07256235927343369,0.12244898080825806,0.01666666753590107,0.021944444626569748,728,0.5631868243217468,-0.01953892782330513,0.028256652876734734,0.09633228182792664
16222,compositional,factor,identity,0,0,matched_relation_token,911,0.9659714698791504,0.9659714698791504,0.9659714698791504,1.0,0.7125000357627869,0.08472222089767456,911,0.9769484400749207,0.7691993117332458,0.37706249952316284,0.37706249952316284
16222,compositional,factor,identity,0,0,random_norm_relation_token,911,0.9659714698791504,0.9659714698791504,0.21844127774238586,0.22173435986042023,0.18333333730697632,0.026111111044883728,911,0.634467601776123,0.11512372642755508,0.09425929188728333,0.37706249952316284
16222,compositional,factor,beneficiary,1,0,matched_relation_token,898,0.9654788970947266,0.9766147136688232,0.9766147136688232,1.0,0.7675000429153442,0.14388889074325562,733,0.7912687659263611,0.2517280876636505,0.11767135560512543,0.11767135560512543
16222,compositional,factor,beneficiary,1,0,random_norm_relation_token,898,0.9654788970947266,0.9766147136688232,0.11692650616168976,0.12917594611644745,0.11500000208616257,0.04583333432674408,733,0.5238745212554932,-0.009380047209560871,0.03905172273516655,0.11767135560512543
16222,compositional,factor,concern,2,0,matched_relation_token,908,0.9933920502662659,0.9966959953308105,0.9966959953308105,0.9999999403953552,0.753333330154419,0.08138889074325562,723,0.8879668116569519,0.440764844417572,0.1052640825510025,0.1052640825510025
16222,compositional,factor,concern,2,0,random_norm_relation_token,908,0.9933920502662659,0.9966959953308105,0.01651982218027115,0.01651982218027115,0.024166667833924294,0.02083333395421505,723,0.5629322528839111,0.005966575350612402,0.044142477214336395,0.1052640825510025
16223,compositional,factor,identity,0,0,matched_relation_token,885,0.9604520201683044,0.9559321999549866,0.9559321999549866,1.0,0.6808333396911621,0.13361111283302307,885,0.9819208979606628,0.8154789209365845,0.38641250133514404,0.38641250133514404
16223,compositional,factor,identity,0,0,random_norm_relation_token,885,0.9604520201683044,0.9559321999549866,0.21242938935756683,0.2225988805294037,0.16833333671092987,0.08500000089406967,885,0.6983051300048828,0.1359473466873169,0.11588287353515625,0.38641250133514404
16223,compositional,factor,beneficiary,1,0,matched_relation_token,884,0.07918552309274673,0.08257918804883957,0.08257918804883957,1.0,0.6616666913032532,0.11555555462837219,710,0.6422535181045532,-0.0017795454477891326,0.21306434273719788,0.21306434273719788
16223,compositional,factor,beneficiary,1,0,random_norm_relation_token,884,0.07918552309274673,0.08257918804883957,0.24660634994506836,0.4751131534576416,0.2225000113248825,0.05388889089226723,710,0.48732393980026245,-0.052505120635032654,0.07590212672948837,0.21306434273719788
16223,compositional,factor,concern,2,0,matched_relation_token,884,0.9977375864982605,0.9966063499450684,0.9966063499450684,1.0,0.7350000143051147,0.10388889163732529,705,0.8453900218009949,0.37243109941482544,0.08139318972826004,0.08139318972826004
16223,compositional,factor,concern,2,0,random_norm_relation_token,884,0.9977375864982605,0.9966063499450684,0.027149323374032974,0.02828054502606392,0.03583333268761635,0.04027777910232544,705,0.4992907643318176,-0.05065445601940155,0.03772858902812004,0.08139318972826004
16200,packed,factor,identity,0,0,matched_relation_token,896,0.9229910969734192,0.9319196939468384,0.9319196939468384,1.0,0.6691666841506958,0.12083333730697632,896,0.9430804252624512,0.6382957696914673,0.34603971242904663,0.34603971242904663
16200,packed,factor,identity,0,0,random_norm_relation_token,896,0.9229910969734192,0.9319196939468384,0.2667410969734192,0.2767857313156128,0.18666666746139526,0.05722222477197647,896,0.640625,0.1135680079460144,0.09950004518032074,0.34603971242904663
16200,packed,factor,beneficiary,1,0,matched_relation_token,906,0.9337748289108276,0.9580574035644531,0.9580574035644531,1.0,0.7574999928474426,0.1597222238779068,726,0.725895345211029,0.11215546727180481,0.09056762605905533,0.09056762605905533
16200,packed,factor,beneficiary,1,0,random_norm_relation_token,906,0.9337748289108276,0.9580574035644531,0.13024282455444336,0.14569535851478577,0.12583333253860474,0.0833333358168602,726,0.5234159827232361,-0.01832030527293682,0.0330297090113163,0.09056762605905533
16200,packed,factor,concern,2,0,matched_relation_token,883,0.9682899117469788,0.9694223999977112,0.9694223999977112,1.0,0.7333333492279053,0.09444444626569748,732,0.8169398903846741,0.2504907250404358,0.10662656277418137,0.10662656277418137
16200,packed,factor,concern,2,0,random_norm_relation_token,883,0.9682899117469788,0.9694223999977112,0.016987541690468788,0.03057757578790188,0.025833334773778915,0.020555555820465088,732,0.47404369711875916,-0.07019276916980743,0.032462310045957565,0.10662656277418137
16201,packed,factor,identity,0,0,matched_relation_token,895,0.9675977230072021,0.9709497094154358,0.9709497094154358,1.0,0.7016667127609253,0.14444445073604584,895,0.9810055494308472,0.862785279750824,0.42717012763023376,0.42717012763023376
16201,packed,factor,identity,0,0,random_norm_relation_token,895,0.9675977230072021,0.9709497094154358,0.22681564092636108,0.22122904658317566,0.24500000476837158,0.052222222089767456,895,0.6793295741081238,0.12913739681243896,0.1241459921002388,0.42717012763023376
16201,packed,factor,beneficiary,1,0,matched_relation_token,878,0.9066059589385986,0.894077479839325,0.894077479839325,1.0,0.7524999976158142,0.2150000035762787,714,0.8179271817207336,0.38484516739845276,0.1967933475971222,0.1967933475971222
16201,packed,factor,beneficiary,1,0,random_norm_relation_token,878,0.9066059589385986,0.894077479839325,0.06264237314462662,0.07630980014801025,0.09000000357627869,0.04472222179174423,714,0.5532212853431702,0.014906100928783417,0.038200028240680695,0.1967933475971222
16201,packed,factor,concern,2,0,matched_relation_token,869,0.5074798464775085,0.5166858434677124,0.5166858434677124,1.0,0.6933333277702332,0.1388888955116272,699,0.6967095732688904,-0.21609368920326233,0.18166343867778778,0.18166343867778778
16201,packed,factor,concern,2,0,random_norm_relation_token,869,0.5074798464775085,0.5166858434677124,0.14614500105381012,0.31070196628570557,0.10333333909511566,0.07277777791023254,699,0.543633759021759,-0.021163882687687874,0.06709528714418411,0.18166343867778778
16202,packed,factor,identity,0,0,matched_relation_token,906,0.943708598613739,0.9690949320793152,0.9690949320793152,1.0,0.6891666650772095,0.019166667014360428,906,0.9779249429702759,0.808642566204071,0.39885208010673523,0.39885208010673523
16202,packed,factor,identity,0,0,random_norm_relation_token,906,0.943708598613739,0.9690949320793152,0.2869757115840912,0.30684328079223633,0.2408333420753479,0.02361111156642437,906,0.751655638217926,0.11599162966012955,0.12939156591892242,0.39885208010673523
16202,packed,factor,beneficiary,1,0,matched_relation_token,890,0.47191011905670166,0.5022472143173218,0.5022472143173218,1.0,0.03500000014901161,0.013888888992369175,710,0.5380281209945679,-0.013919251970946789,0.016681505367159843,0.016681505367159843
16202,packed,factor,beneficiary,1,0,random_norm_relation_token,890,0.47191011905670166,0.5022472143173218,0.4955056309700012,0.9044944047927856,0.10750000178813934,0.01944444514811039,710,0.4732394218444824,-0.11464675515890121,0.0349845327436924,0.016681505367159843
16202,packed,factor,concern,2,0,matched_relation_token,890,0.9101123809814453,0.9033707976341248,0.9033707976341248,1.0,0.8166666626930237,0.07666666805744171,736,0.8817934989929199,0.4699326455593109,0.14548179507255554,0.14548179507255554
16202,packed,factor,concern,2,0,random_norm_relation_token,890,0.9101123809814453,0.9033707976341248,0.020224720239639282,0.026966292411088943,0.06916666775941849,0.028888888657093048,736,0.4646739363670349,-0.036708105355501175,0.052707549184560776,0.14548179507255554
16203,packed,factor,identity,0,0,matched_relation_token,898,0.9988864660263062,1.0,1.0,1.0,0.7475000023841858,0.1644444465637207,898,1.0,0.9296072721481323,0.46980753540992737,0.46980753540992737
16203,packed,factor,identity,0,0,random_norm_relation_token,898,0.9988864660263062,1.0,0.11358574777841568,0.11358574777841568,0.11749999970197678,0.050833333283662796,898,0.7126948833465576,0.13364139199256897,0.08445944637060165,0.46980753540992737
16203,packed,factor,beneficiary,1,0,matched_relation_token,900,0.9933333396911621,0.992222249507904,0.992222249507904,1.0,0.753333330154419,0.22583334147930145,719,0.8664812445640564,0.3681667745113373,0.10444466769695282,0.10444466769695282
16203,packed,factor,beneficiary,1,0,random_norm_relation_token,900,0.9933333396911621,0.992222249507904,0.10777778178453445,0.1111111119389534,0.0949999988079071,0.05694444477558136,719,0.5479832887649536,0.0003724933776538819,0.039656613022089005,0.10444466769695282
16203,packed,factor,concern,2,0,matched_relation_token,875,0.7291428446769714,0.7554285526275635,0.7554285526275635,1.0,0.8375000357627869,0.09361111372709274,710,0.7577464580535889,0.21195970475673676,0.14173902571201324,0.14173902571201324
16203,packed,factor,concern,2,0,random_norm_relation_token,875,0.7291428446769714,0.7554285526275635,0.06399999558925629,0.09371428191661835,0.0949999988079071,0.010277777910232544,710,0.5647886991500854,0.01024720724672079,0.03547842800617218,0.14173902571201324
16204,packed,factor,identity,0,0,matched_relation_token,892,0.9719731211662292,0.9764574766159058,0.9764574766159058,1.0,0.7241666913032532,0.13388888537883759,892,0.9843049645423889,0.7493070960044861,0.31074362993240356,0.31074362993240356
16204,packed,factor,identity,0,0,random_norm_relation_token,892,0.9719731211662292,0.9764574766159058,0.2735426127910614,0.26905831694602966,0.21166667342185974,0.07777778059244156,892,0.6401345729827881,0.0690336748957634,0.10645730793476105,0.31074362993240356
16204,packed,factor,beneficiary,1,0,matched_relation_token,913,0.842278242111206,0.8455641269683838,0.8455641269683838,1.0,0.6541666984558105,0.16111111640930176,741,0.6558704376220703,-0.02397409826517105,0.07961532473564148,0.07961532473564148
16204,packed,factor,beneficiary,1,0,random_norm_relation_token,913,0.842278242111206,0.8455641269683838,0.2738225758075714,0.3121577203273773,0.26250001788139343,0.09527777880430222,741,0.4385964870452881,-0.24277828633785248,0.06798472255468369,0.07961532473564148
16204,packed,factor,concern,2,0,matched_relation_token,905,0.988950252532959,0.988950252532959,0.988950252532959,0.9999999403953552,0.8083333373069763,0.10611111670732498,737,0.7964721918106079,0.28803911805152893,0.1137319952249527,0.1137319952249527
16204,packed,factor,concern,2,0,random_norm_relation_token,905,0.988950252532959,0.988950252532959,0.06629833579063416,0.06629833579063416,0.11250000447034836,0.04361111298203468,737,0.5169606804847717,-0.023062994703650475,0.04815556854009628,0.1137319952249527
16205,packed,factor,identity,0,0,matched_relation_token,892,0.9854260683059692,0.982062816619873,0.982062816619873,1.0,0.7191666960716248,0.17194445431232452,892,0.9932736158370972,0.8486920595169067,0.3922247886657715,0.3922247886657715
16205,packed,factor,identity,0,0,random_norm_relation_token,892,0.9854260683059692,0.982062816619873,0.21973095834255219,0.22869956493377686,0.1875,0.07722222059965134,892,0.7791480422019958,0.21123969554901123,0.1125720739364624,0.3922247886657715
16205,packed,factor,beneficiary,1,0,matched_relation_token,860,0.9465116262435913,0.9511628150939941,0.9511628150939941,1.0,0.7150000333786011,0.18361110985279083,694,0.7925071716308594,0.3110429346561432,0.10817952454090118,0.10817952454090118
16205,packed,factor,beneficiary,1,0,random_norm_relation_token,860,0.9465116262435913,0.9511628150939941,0.20930232107639313,0.21279069781303406,0.21000000834465027,0.06138889119029045,694,0.5806916356086731,-0.009692459367215633,0.05104023218154907,0.10817952454090118
16205,packed,factor,concern,2,0,matched_relation_token,901,0.75693678855896,0.7635960578918457,0.7635960578918457,1.0,0.6150000095367432,0.09888888895511627,742,0.7991913557052612,0.20249292254447937,0.1801043450832367,0.1801043450832367
16205,packed,factor,concern,2,0,random_norm_relation_token,901,0.75693678855896,0.7635960578918457,0.1243063285946846,0.21087680757045746,0.0833333358168602,0.02638888917863369,742,0.5053908228874207,-0.021107031032443047,0.052594780921936035,0.1801043450832367
16206,packed,factor,identity,0,0,matched_relation_token,894,0.9731543660163879,0.964205801486969,0.964205801486969,1.0,0.7033333778381348,0.11305555701255798,894,0.963087260723114,0.7243499159812927,0.3574119508266449,0.3574119508266449
16206,packed,factor,identity,0,0,random_norm_relation_token,894,0.9731543660163879,0.964205801486969,0.28523489832878113,0.2785235047340393,0.30666667222976685,0.0880555585026741,894,0.744966447353363,0.1798907220363617,0.1514817774295807,0.3574119508266449
16206,packed,factor,beneficiary,1,0,matched_relation_token,873,0.6575028896331787,0.6666666865348816,0.6666666865348816,1.0,0.34333333373069763,0.09638889133930206,716,0.5474860072135925,-0.01688353344798088,0.03243974596261978,0.03243974596261978
16206,packed,factor,beneficiary,1,0,random_norm_relation_token,873,0.6575028896331787,0.6666666865348816,0.33676978945732117,0.5303550958633423,0.15416666865348816,0.04416666924953461,716,0.4553072452545166,-0.10459168255329132,0.03577229380607605,0.03243974596261978
16206,packed,factor,concern,2,0,matched_relation_token,872,0.9243118762969971,0.9208714962005615,0.9208714962005615,0.9999999403953552,0.7433333396911621,0.11444444954395294,697,0.8134863972663879,0.014798869378864765,0.10021986812353134,0.10021986812353134
16206,packed,factor,concern,2,0,random_norm_relation_token,872,0.9243118762969971,0.9208714962005615,0.11467889696359634,0.12385320663452148,0.1691666692495346,0.08972222357988358,697,0.4347202181816101,-0.5516025424003601,0.0606239028275013,0.10021986812353134
16207,packed,factor,identity,0,0,matched_relation_token,888,0.6959459781646729,0.6869369745254517,0.6869369745254517,1.0,0.33666667342185974,0.1088888943195343,888,0.75,0.25918692350387573,0.12189321219921112,0.12189321219921112
16207,packed,factor,identity,0,0,random_norm_relation_token,888,0.6959459781646729,0.6869369745254517,0.3614864945411682,0.5957207083702087,0.10583333671092987,0.031111111864447594,888,0.5484234094619751,0.01708347164094448,0.03750960901379585,0.12189321219921112
16207,packed,factor,beneficiary,1,0,matched_relation_token,898,0.47327396273612976,0.5077950954437256,0.5077950954437256,1.0,0.023333333432674408,0.12583333253860474,735,0.4829932153224945,-0.01902887597680092,0.010283676907420158,0.010283676907420158
16207,packed,factor,beneficiary,1,0,random_norm_relation_token,898,0.47327396273612976,0.5077950954437256,0.5011135935783386,0.9654788970947266,0.024166667833924294,0.0486111119389534,735,0.4789115786552429,-0.020546352490782738,0.011446862481534481,0.010283676907420158
16207,packed,factor,concern,2,0,matched_relation_token,910,0.9967033267021179,0.992307722568512,0.992307722568512,1.0,0.7591666579246521,0.13277778029441833,725,0.7682758569717407,0.12293051183223724,0.06339593231678009,0.06339593231678009
16207,packed,factor,concern,2,0,random_norm_relation_token,910,0.9967033267021179,0.992307722568512,0.02637362852692604,0.02857143059372902,0.02666666731238365,0.030833333730697632,725,0.46206897497177124,-0.15711341798305511,0.030107052996754646,0.06339593231678009
16208,packed,factor,identity,0,0,matched_relation_token,907,0.9746416807174683,0.959206223487854,0.959206223487854,1.0,0.7108333706855774,0.1300000101327896,907,0.9636163711547852,0.6420240998268127,0.34842538833618164,0.34842538833618164
16208,packed,factor,identity,0,0,random_norm_relation_token,907,0.9746416807174683,0.959206223487854,0.08710033446550369,0.12238147854804993,0.07666666805744171,0.0555555559694767,907,0.615215003490448,0.04060317575931549,0.058816149830818176,0.34842538833618164
16208,packed,factor,beneficiary,1,0,matched_relation_token,903,0.5370985865592957,0.49833887815475464,0.49833887815475464,1.0,0.0625,0.13583333790302277,715,0.5678321719169617,-0.0180723387748003,0.0219552181661129,0.0219552181661129
16208,packed,factor,beneficiary,1,0,random_norm_relation_token,903,0.5370985865592957,0.49833887815475464,0.4651162922382355,0.9180509448051453,0.03583333268761635,0.04361111298203468,715,0.4853146970272064,-0.012220538221299648,0.013419285416603088,0.0219552181661129
16208,packed,factor,concern,2,0,matched_relation_token,904,0.9933628439903259,0.9955751895904541,0.9955751895904541,1.0,0.78083336353302,0.12138888984918594,746,0.8686327338218689,0.43191978335380554,0.12851038575172424,0.12851038575172424
