seed,layer,token,factor_a,factor_b,projection_overlap,min_angle_deg,mean_angle_deg
16132,2,query,beneficiary,concern,0.23084780247617373,53.78040918432741,62.08898806672509
16132,3,cls,identity,beneficiary,0.4407501588612732,30.733114761624797,49.27072095051703
16132,3,cls,identity,concern,0.4025559405662162,40.44715084624777,51.031610207533944
16132,3,cls,beneficiary,concern,0.2829120600096514,42.54965344255917,61.90286611804005
16132,3,entity0,identity,beneficiary,0.8459619641756433,14.674091169725632,22.134584606716235
16132,3,entity0,identity,concern,0.022778620230727895,77.73419028045639,83.27758909208856
16132,3,entity0,beneficiary,concern,0.05118840116857297,74.73035964292254,77.13058855750995
16132,3,entity1,identity,beneficiary,0.8326308075775104,17.27509155614075,23.523264605675223
16132,3,entity1,identity,concern,0.22553397835440722,47.830634236597234,68.3484462256211
16132,3,entity1,beneficiary,concern,0.14629343992549032,59.58245161741405,69.30338006677823
16132,3,identity_role,identity,beneficiary,0.10119533177891157,67.8189366395483,71.82861842239497
16132,3,identity_role,identity,concern,0.013591115147342053,80.62662265522286,84.57926465593503
16132,3,identity_role,beneficiary,concern,0.19272147679186744,54.74908222389548,65.76249233623146
16132,3,beneficiary_role,identity,beneficiary,0.17009737192219287,55.410338455142806,68.85899046185861
16132,3,beneficiary_role,identity,concern,0.33323930247079464,36.39002340724602,59.29080227317227
16132,3,beneficiary_role,beneficiary,concern,0.018973515705872537,80.21875113135361,82.37457637966105
16132,3,concern_context,identity,beneficiary,0.7546914066971783,15.574469077130258,27.94283749442831
16132,3,concern_context,identity,concern,0.1826563491029765,54.726225482652175,67.22495687630493
16132,3,concern_context,beneficiary,concern,0.09825771822462953,63.703100092646324,76.40189861049294
16132,3,query,identity,beneficiary,0.326219863863601,43.06778741177286,56.45552866647125
16132,3,query,identity,concern,0.06709696214367963,69.31855975764657,76.8679692127237
16132,3,query,beneficiary,concern,0.22416616628568642,54.95164986951038,62.40599281424734
